order_id,customer_id,status,order_ts,total_cents,currency,region
O-105860,C-1823,delivered,2026-06-02T12:02:42Z,18783044,USD,NA
O-105861,C-1201,cancelled,2025-11-21T22:04:57Z,2000475,EUR,NA
O-105862,C-1120,cancelled,2025-08-29T00:26:44Z,105000,USD,LATAM
O-105863,C-0646,shipped,2025-05-31T11:10:36Z,2594490,USD,APAC
O-105864,C-0890,delivered,2025-06-17T14:04:34Z,17958254,USD,NA
O-105865,C-1713,delivered,2025-03-27T23:18:17Z,18462371,USD,NA
O-105866,C-1975,cancelled,2025-08-12T17:45:40Z,638125,EUR,LATAM
O-105867,C-1308,delivered,2025-02-06T07:05:21Z,2616250,USD,EU
O-105868,C-0710,delivered,2026-05-19T10:00:29Z,842385,EUR,NA
O-105869,C-1942,delivered,2025-11-22T13:13:41Z,6544208,USD,LATAM
O-105870,C-0883,delivered,2025-07-15T14:34:05Z,7064973,USD,NA
O-105871,C-1328,shipped,2025-06-28T05:09:19Z,4407176,USD,LATAM
O-105872,C-0093,delivered,2026-05-26T00:03:55Z,21892766,USD,NA
O-105873,C-1465,pending,2026-03-15T14:50:53Z,14635386,USD,NA
O-105874,C-0033,processing,2026-05-05T02:36:23Z,7969049,USD,APAC
O-105875,C-1462,delivered,2026-06-19T10:37:08Z,3472586,USD,APAC
O-105876,C-0899,delivered,2026-02-19T00:36:23Z,944972,GBP,APAC
O-105877,C-0813,delivered,2026-01-08T07:58:04Z,19871323,USD,NA
O-105878,C-1444,cancelled,2025-12-17T12:06:52Z,2244011,USD,APAC
O-105879,C-1582,processing,2025-05-25T01:24:42Z,8534115,JPY,EU
O-105880,C-0457,delivered,2025-05-11T01:44:00Z,43395,EUR,APAC
O-105881,C-1381,processing,2026-02-15T23:36:53Z,1671756,USD,APAC
O-105882,C-0661,pending,2025-12-13T03:02:51Z,5913822,USD,NA
O-105883,C-1771,delivered,2026-04-20T18:03:50Z,2260205,EUR,NA
O-105884,C-0594,pending,2025-10-05T02:33:34Z,5679712,USD,NA
O-105885,C-0807,pending,2025-04-08T07:53:53Z,4147704,USD,NA
O-105886,C-0364,delivered,2025-12-03T03:15:14Z,5049114,USD,NA
O-105887,C-1348,delivered,2025-01-19T10:25:05Z,5310577,USD,NA
O-105888,C-0367,delivered,2026-03-18T04:40:06Z,7115857,EUR,APAC
O-105889,C-0861,shipped,2025-03-14T04:37:49Z,20920247,EUR,NA
O-105890,C-0939,delivered,2025-12-13T20:35:10Z,7167843,USD,NA
O-105891,C-1531,shipped,2025-03-31T22:17:27Z,11737946,EUR,NA
O-105892,C-0595,delivered,2026-03-07T12:49:39Z,6740070,USD,APAC
O-105893,C-0964,cancelled,2025-01-25T12:59:09Z,15482858,USD,NA
O-105894,C-0035,delivered,2026-02-22T18:13:43Z,15849385,USD,APAC
O-105895,C-1309,processing,2026-06-02T03:35:19Z,6238028,GBP,NA
O-105896,C-1820,processing,2026-01-31T02:31:04Z,12886883,EUR,EU
O-105897,C-0503,cancelled,2025-07-25T14:55:17Z,5940770,EUR,LATAM
O-105898,C-0292,delivered,2025-09-07T05:32:43Z,12565926,USD,EU
O-105899,C-0410,pending,2026-03-10T10:32:05Z,9020992,GBP,NA
O-105900,C-0199,delivered,2026-06-23T00:18:54Z,5057987,USD,NA
O-105901,C-1946,delivered,2026-05-07T21:52:30Z,9813387,USD,EU
O-105902,C-0731,delivered,2025-12-28T10:17:34Z,20655440,EUR,NA
O-105903,C-0762,delivered,2026-02-12T11:28:07Z,12037278,USD,EU
O-105904,C-1657,delivered,2025-10-19T23:10:48Z,872466,USD,NA
O-105905,C-1645,processing,2025-01-11T11:16:14Z,1877950,USD,EU
O-105906,C-0341,delivered,2026-06-16T02:20:44Z,1607943,EUR,EU
O-105907,C-0697,delivered,2026-04-26T11:07:48Z,7419389,USD,NA
O-105908,C-0486,delivered,2025-09-27T21:02:04Z,8770426,JPY,EU
O-105909,C-1886,delivered,2025-11-27T17:29:49Z,2855024,EUR,EU
O-105910,C-1094,delivered,2025-11-08T16:12:46Z,4866480,USD,APAC
O-105911,C-0269,delivered,2025-05-13T01:32:07Z,913984,EUR,EU
O-105912,C-0534,cancelled,2026-05-28T18:19:33Z,458960,EUR,NA
O-105913,C-0770,shipped,2025-02-02T16:18:14Z,4169947,EUR,NA
O-105914,C-1260,delivered,2025-03-31T03:51:53Z,2743258,EUR,LATAM
O-105915,C-1706,delivered,2026-05-07T20:24:01Z,6386831,GBP,NA
O-105916,C-1876,delivered,2025-08-20T13:00:24Z,4611759,EUR,NA
O-105917,C-1464,delivered,2025-11-17T12:25:10Z,6939743,USD,EU
O-105918,C-1802,delivered,2026-01-09T22:23:51Z,4174320,USD,EU
O-105919,C-0841,delivered,2026-01-03T15:10:57Z,11467523,EUR,EU
O-105920,C-1413,processing,2025-02-13T02:00:27Z,7594053,USD,NA
O-105921,C-0114,processing,2025-02-22T05:55:01Z,10080546,EUR,EU
O-105922,C-0459,delivered,2026-01-09T04:35:36Z,13289853,USD,NA
O-105923,C-0225,shipped,2026-02-18T09:28:34Z,6188308,USD,NA
O-105924,C-0433,delivered,2025-09-07T18:11:25Z,9552983,JPY,EU
O-105925,C-0487,delivered,2025-06-25T20:50:38Z,7892784,USD,NA
O-105926,C-1125,pending,2026-04-11T19:38:03Z,5492201,USD,LATAM
O-105927,C-0593,delivered,2025-02-07T13:43:07Z,11930335,USD,EU
O-105928,C-1495,refunded,2025-07-17T19:15:33Z,9522863,JPY,EU
O-105929,C-0130,delivered,2026-06-16T07:14:36Z,9863522,GBP,NA
O-105930,C-1241,delivered,2026-03-15T06:04:58Z,4129363,GBP,EU
O-105931,C-1335,delivered,2025-08-08T05:40:14Z,3971798,USD,LATAM
O-105932,C-1007,delivered,2026-06-17T12:51:05Z,4553315,EUR,EU
O-105933,C-1138,delivered,2025-12-20T14:10:03Z,3263205,USD,NA
O-105934,C-0963,delivered,2026-02-25T20:32:10Z,3790450,EUR,NA
O-105935,C-0348,delivered,2026-06-24T09:25:43Z,2264326,USD,NA
O-105936,C-0991,shipped,2025-07-18T13:38:25Z,8157844,GBP,APAC
O-105937,C-0849,processing,2025-01-07T09:55:57Z,3666871,USD,APAC
O-105938,C-1833,delivered,2026-05-04T12:41:30Z,8686165,EUR,EU
O-105939,C-0258,delivered,2025-04-02T20:26:28Z,532134,USD,APAC
O-105940,C-1222,pending,2026-04-28T07:56:29Z,1110737,EUR,APAC
O-105941,C-0815,delivered,2025-06-25T11:07:53Z,5584618,USD,EU
O-105942,C-0411,delivered,2026-02-12T17:08:43Z,1578383,USD,NA
O-105943,C-1924,processing,2026-03-21T15:20:10Z,4852740,JPY,APAC
O-105944,C-0060,shipped,2025-06-09T14:53:45Z,6069241,USD,APAC
O-105945,C-0126,shipped,2026-06-05T21:43:37Z,8894047,USD,NA
O-105946,C-0531,processing,2025-10-04T15:11:06Z,3748527,JPY,LATAM
O-105947,C-1387,processing,2026-05-31T03:20:08Z,975090,EUR,EU
O-105948,C-0276,pending,2026-04-05T19:55:14Z,7520662,USD,EU
O-105949,C-0591,cancelled,2025-11-02T12:37:22Z,1443715,EUR,NA
O-105950,C-1234,shipped,2026-04-05T14:40:39Z,1260324,USD,EU
O-105951,C-1246,shipped,2026-04-06T16:51:37Z,4213081,USD,APAC
O-105952,C-0330,delivered,2025-05-14T16:17:02Z,1370712,EUR,NA
O-105953,C-0219,delivered,2025-11-21T00:38:06Z,4649402,USD,EU
O-105954,C-0496,processing,2026-02-23T19:34:01Z,5300093,USD,APAC
O-105955,C-0871,delivered,2025-07-13T02:07:15Z,11665164,EUR,EU
O-105956,C-1424,pending,2026-04-27T08:13:28Z,9452232,EUR,NA
O-105957,C-1502,delivered,2026-05-16T22:45:46Z,11500268,USD,NA
O-105958,C-0405,delivered,2026-02-16T08:42:22Z,3355635,GBP,LATAM
O-105959,C-1567,delivered,2025-07-04T22:17:22Z,15630489,USD,LATAM
O-105960,C-1706,shipped,2025-05-02T05:18:30Z,4399439,USD,EU
O-105961,C-0365,processing,2026-03-02T08:36:26Z,6797802,USD,EU
O-105962,C-0642,shipped,2025-09-10T04:05:42Z,7443444,USD,NA
O-105963,C-0149,pending,2025-11-12T21:02:28Z,16741694,USD,NA
O-105964,C-1538,delivered,2025-04-15T00:50:06Z,11679128,USD,NA
O-105965,C-1800,refunded,2025-04-24T00:43:55Z,9973493,EUR,APAC
O-105966,C-1597,shipped,2025-05-07T17:07:39Z,6992350,USD,APAC
O-105967,C-0562,processing,2026-03-04T13:50:58Z,356031,EUR,EU
O-105968,C-1305,processing,2026-06-10T03:00:40Z,9744595,JPY,NA
O-105969,C-1308,shipped,2025-10-09T08:51:00Z,13355751,USD,EU
O-105970,C-0142,delivered,2025-07-31T05:20:57Z,14008845,USD,EU
O-105971,C-1212,pending,2026-03-01T17:53:23Z,4339223,EUR,NA
O-105972,C-1844,delivered,2025-05-18T18:06:31Z,26044855,USD,NA
O-105973,C-1395,pending,2025-06-08T19:34:13Z,1767355,GBP,EU
O-105974,C-1265,delivered,2025-03-09T23:32:18Z,5963520,JPY,NA
O-105975,C-1364,delivered,2025-01-22T05:01:16Z,6524402,USD,NA
O-105976,C-0375,delivered,2026-03-26T23:08:25Z,12810572,USD,NA
O-105977,C-1079,delivered,2025-09-13T14:21:02Z,5176308,USD,LATAM
O-105978,C-0066,delivered,2025-12-31T02:55:56Z,10153253,EUR,NA
O-105979,C-0117,processing,2025-03-27T00:55:57Z,18301069,EUR,NA
O-105980,C-1369,delivered,2026-05-26T14:14:34Z,13521713,USD,EU
O-105981,C-1554,delivered,2025-11-23T10:16:46Z,6265649,USD,NA
O-105982,C-0663,processing,2025-11-05T05:45:49Z,21744060,USD,NA
O-105983,C-1505,pending,2025-12-17T07:31:42Z,10725473,USD,NA
O-105984,C-0063,delivered,2026-04-11T08:05:48Z,18951510,USD,EU
O-105985,C-1057,delivered,2025-03-29T22:35:38Z,10537436,USD,LATAM
O-105986,C-1385,processing,2025-05-08T07:02:57Z,3651943,GBP,NA
O-105987,C-1804,delivered,2025-07-19T03:06:48Z,6500542,USD,APAC
O-105988,C-0262,delivered,2025-07-26T22:22:42Z,3839204,USD,APAC
O-105989,C-0794,pending,2026-02-09T10:30:43Z,6222040,EUR,NA
O-105990,C-1617,delivered,2025-08-24T15:38:14Z,3463183,USD,NA
O-105991,C-1114,delivered,2026-02-14T12:15:28Z,13545761,USD,EU
O-105992,C-1104,delivered,2026-06-08T07:02:34Z,9503669,USD,APAC
O-105993,C-1403,delivered,2025-01-17T12:25:13Z,9254890,USD,NA
O-105994,C-0839,shipped,2025-05-28T11:47:52Z,2993109,USD,NA
O-105995,C-0289,delivered,2025-10-08T12:35:17Z,8159230,USD,EU
O-105996,C-0445,shipped,2026-03-19T04:58:43Z,5968711,USD,EU
O-105997,C-1626,pending,2025-05-02T03:41:29Z,18111624,USD,EU
O-105998,C-1405,cancelled,2025-03-24T10:07:19Z,7826866,EUR,EU
O-105999,C-0801,delivered,2026-02-19T02:15:07Z,189160,EUR,EU
O-106000,C-0106,delivered,2026-06-27T18:22:53Z,1941096,USD,EU
O-106001,C-0723,refunded,2025-04-06T01:03:10Z,16460285,EUR,NA
O-106002,C-1124,delivered,2026-04-11T10:57:31Z,11548500,USD,EU
O-106003,C-1236,shipped,2025-07-07T13:19:35Z,4963814,USD,APAC
O-106004,C-1839,shipped,2026-06-03T03:38:47Z,11181883,EUR,EU
O-106005,C-0983,cancelled,2025-03-21T23:23:19Z,11795810,USD,EU
O-106006,C-0267,pending,2025-02-05T19:53:29Z,35268,EUR,EU
O-106007,C-1865,shipped,2026-06-12T21:42:39Z,3948084,USD,EU
O-106008,C-1954,delivered,2026-06-08T11:43:55Z,5183856,USD,EU
O-106009,C-0347,delivered,2025-05-04T01:49:20Z,8806714,JPY,EU
O-106010,C-0706,shipped,2025-05-05T07:33:18Z,7394646,EUR,NA
O-106011,C-0519,processing,2025-01-30T20:06:41Z,10236246,USD,EU
O-106012,C-1573,delivered,2026-03-11T18:44:45Z,986631,EUR,EU
O-106013,C-0421,cancelled,2026-01-12T11:34:15Z,11577244,USD,LATAM
O-106014,C-0318,delivered,2025-05-09T13:47:19Z,7364178,GBP,EU
O-106015,C-1257,processing,2025-04-03T07:19:03Z,8526637,EUR,NA
O-106016,C-0367,refunded,2025-09-19T08:56:24Z,18339279,USD,NA
O-106017,C-0459,shipped,2025-04-05T02:47:17Z,395527,USD,NA
O-106018,C-0398,shipped,2026-05-25T09:06:20Z,6027020,USD,EU
O-106019,C-0057,delivered,2026-06-17T02:51:08Z,2919300,JPY,EU
O-106020,C-1534,refunded,2025-09-07T20:43:48Z,62183,USD,NA
O-106021,C-1207,cancelled,2025-08-21T17:37:15Z,7717386,USD,EU
O-106022,C-0232,shipped,2026-03-09T15:02:14Z,8735470,USD,EU
O-106023,C-0204,pending,2025-08-21T06:52:55Z,5528712,EUR,APAC
O-106024,C-0066,delivered,2025-08-14T06:00:30Z,11266232,USD,NA
O-106025,C-1308,delivered,2026-06-19T17:24:06Z,4684424,EUR,LATAM
O-106026,C-0145,delivered,2025-09-19T17:34:41Z,5772989,USD,NA
O-106027,C-0303,shipped,2026-05-22T08:39:18Z,19036770,EUR,NA
O-106028,C-0378,delivered,2025-05-18T08:53:39Z,2629575,USD,EU
O-106029,C-0053,delivered,2026-03-27T22:35:55Z,14444397,USD,APAC
O-106030,C-0914,cancelled,2025-07-24T09:25:21Z,2447581,USD,APAC
O-106031,C-1402,delivered,2025-07-21T09:38:16Z,7864365,USD,LATAM
O-106032,C-0450,delivered,2025-01-21T09:51:04Z,4635844,USD,EU
O-106033,C-0938,delivered,2025-08-03T13:25:15Z,6412840,USD,EU
O-106034,C-1001,cancelled,2026-04-28T00:21:29Z,5542208,USD,NA
O-106035,C-1208,delivered,2026-01-19T18:52:15Z,6671064,EUR,EU
O-106036,C-1357,delivered,2025-08-23T18:25:16Z,2856733,USD,NA
O-106037,C-1955,pending,2025-07-15T07:19:15Z,3916059,USD,APAC
O-106038,C-1747,delivered,2026-05-22T16:47:00Z,4287063,USD,EU
O-106039,C-1814,delivered,2025-03-10T20:04:33Z,3817711,USD,EU
O-106040,C-0396,delivered,2025-05-13T14:37:47Z,7245386,USD,NA
O-106041,C-1479,delivered,2025-02-16T00:26:34Z,17828109,USD,APAC
O-106042,C-0986,delivered,2025-01-23T10:19:29Z,234840,USD,NA
O-106043,C-1148,delivered,2025-05-25T08:39:27Z,1002255,EUR,APAC
O-106044,C-1962,refunded,2026-06-11T01:59:58Z,1302816,USD,NA
O-106045,C-0576,delivered,2026-05-09T14:23:00Z,1523397,EUR,EU
O-106046,C-1534,processing,2025-01-09T03:30:13Z,3439008,USD,APAC
O-106047,C-1366,delivered,2026-03-02T04:49:27Z,1810828,USD,NA
O-106048,C-0901,delivered,2025-01-21T12:54:55Z,787392,USD,NA
O-106049,C-1061,processing,2025-08-04T20:35:26Z,8716246,USD,APAC
O-106050,C-0060,shipped,2025-04-02T08:15:20Z,5420761,EUR,NA
O-106051,C-1931,delivered,2025-10-29T22:46:42Z,5319766,EUR,NA
O-106052,C-0734,delivered,2026-02-19T01:56:28Z,3262425,USD,NA
O-106053,C-0798,delivered,2025-07-31T01:19:54Z,7207662,USD,EU
O-106054,C-1313,delivered,2026-05-25T12:40:00Z,5172408,EUR,EU
O-106055,C-0212,delivered,2025-03-02T23:35:17Z,9966822,EUR,APAC
O-106056,C-1656,delivered,2026-05-07T05:56:13Z,9211132,EUR,EU
O-106057,C-1758,processing,2026-01-06T20:01:52Z,14818828,USD,LATAM
O-106058,C-1830,delivered,2025-04-10T10:46:36Z,9470992,USD,NA
O-106059,C-1339,delivered,2025-07-09T16:27:47Z,1563462,USD,LATAM
O-106060,C-0219,delivered,2026-04-12T16:09:22Z,8568210,EUR,EU
O-106061,C-0183,shipped,2026-06-29T19:28:57Z,8152352,USD,EU
O-106062,C-1421,delivered,2025-09-19T13:14:49Z,4340337,USD,APAC
O-106063,C-1870,cancelled,2025-07-17T09:33:02Z,3721367,USD,NA
O-106064,C-1613,delivered,2026-05-06T18:45:01Z,12983960,USD,LATAM
O-106065,C-1335,refunded,2026-03-31T23:21:18Z,9663387,USD,NA
O-106066,C-0563,shipped,2026-05-29T14:12:19Z,5534901,USD,NA
O-106067,C-0176,delivered,2025-01-24T06:55:58Z,23609394,JPY,NA
O-106068,C-0821,delivered,2026-06-30T22:06:33Z,2180430,EUR,EU
O-106069,C-1753,delivered,2025-11-22T04:42:13Z,1612659,USD,NA
O-106070,C-1387,cancelled,2026-05-22T17:58:29Z,4363736,USD,NA
O-106071,C-0938,shipped,2025-08-06T21:54:10Z,17314615,USD,NA
O-106072,C-0443,delivered,2026-03-15T17:02:16Z,22917736,JPY,EU
O-106073,C-0180,pending,2025-08-05T11:04:23Z,9308701,JPY,NA
O-106074,C-1363,delivered,2026-01-29T14:34:30Z,13809796,USD,NA
O-106075,C-0619,cancelled,2025-10-28T04:24:09Z,4088999,EUR,APAC
O-106076,C-0966,shipped,2025-02-21T08:42:43Z,24046503,USD,APAC
O-106077,C-1831,delivered,2025-03-27T22:28:33Z,7628332,USD,NA
O-106078,C-1479,delivered,2025-06-21T05:24:37Z,13363656,EUR,NA
O-106079,C-0593,delivered,2025-07-24T17:25:05Z,1093910,USD,EU
O-106080,C-1796,delivered,2026-06-22T02:04:04Z,3221004,EUR,EU
O-106081,C-0258,delivered,2026-02-21T11:54:25Z,714320,USD,EU
O-106082,C-1088,delivered,2026-01-13T18:19:51Z,2468721,USD,EU
O-106083,C-1947,delivered,2025-05-21T21:21:00Z,1910703,USD,LATAM
O-106084,C-1862,delivered,2025-05-15T23:27:49Z,8309012,EUR,APAC
O-106085,C-1786,delivered,2026-05-07T10:02:09Z,15953847,USD,APAC
O-106086,C-0754,cancelled,2026-02-15T14:49:32Z,10362379,USD,APAC
O-106087,C-1774,delivered,2026-02-19T01:37:25Z,29048079,USD,EU
O-106088,C-1886,delivered,2025-07-15T21:05:04Z,14315752,USD,EU
O-106089,C-0725,shipped,2025-12-06T17:24:13Z,16347137,USD,EU
O-106090,C-1769,processing,2026-05-06T18:03:59Z,14704861,USD,NA
O-106091,C-1074,delivered,2025-02-10T11:20:39Z,213740,USD,EU
O-106092,C-1646,processing,2025-06-24T17:44:35Z,3440835,USD,NA
O-106093,C-1832,processing,2025-03-04T16:20:17Z,897883,JPY,EU
O-106094,C-0304,shipped,2025-04-01T07:12:22Z,16092350,USD,EU
O-106095,C-0059,shipped,2025-07-10T06:31:31Z,5363050,EUR,NA
O-106096,C-1477,delivered,2025-07-18T17:00:02Z,7250030,USD,EU
O-106097,C-0394,pending,2025-10-10T09:49:59Z,7381678,EUR,NA
O-106098,C-1050,delivered,2025-10-09T08:49:57Z,4855708,EUR,APAC
O-106099,C-0069,delivered,2025-03-20T21:51:23Z,35108965,EUR,NA
O-106100,C-1764,delivered,2026-05-09T20:31:51Z,17260869,EUR,NA
O-106101,C-1828,shipped,2025-06-22T03:04:16Z,4311138,USD,NA
O-106102,C-1588,delivered,2026-03-17T17:44:58Z,15514843,USD,NA
O-106103,C-0427,delivered,2025-03-14T21:56:06Z,149112,USD,EU
O-106104,C-0165,delivered,2026-03-09T02:15:02Z,13059093,USD,EU
O-106105,C-0728,delivered,2026-03-24T11:47:09Z,14916,USD,APAC
O-106106,C-0551,pending,2026-03-27T16:34:03Z,8418329,EUR,NA
O-106107,C-1185,delivered,2025-06-18T14:35:01Z,2962586,USD,EU
O-106108,C-1891,delivered,2025-04-30T05:58:35Z,8822474,JPY,EU
O-106109,C-0782,delivered,2025-07-05T05:36:06Z,1720103,EUR,APAC
O-106110,C-0377,processing,2026-06-08T05:43:51Z,8475344,EUR,NA
O-106111,C-0675,delivered,2025-04-17T07:57:18Z,12057963,USD,APAC
O-106112,C-0294,processing,2025-10-10T09:18:11Z,4544016,EUR,NA
O-106113,C-0184,delivered,2025-04-07T14:34:16Z,1158132,USD,NA
O-106114,C-0926,delivered,2026-02-01T22:16:01Z,1091379,GBP,APAC
O-106115,C-1615,delivered,2026-04-14T14:28:31Z,7734736,EUR,NA
O-106116,C-0098,cancelled,2025-10-22T15:39:48Z,21637858,USD,APAC
O-106117,C-1312,delivered,2025-04-06T23:56:11Z,12466699,USD,APAC
O-106118,C-0578,delivered,2025-03-09T07:05:23Z,18239606,USD,APAC
O-106119,C-1714,delivered,2026-03-06T20:36:59Z,25673135,USD,APAC
O-106120,C-0465,delivered,2025-09-25T07:54:04Z,15413436,USD,LATAM
O-106121,C-1208,shipped,2026-05-24T03:22:29Z,5343882,USD,EU
O-106122,C-0694,cancelled,2026-05-08T04:45:12Z,4460435,EUR,NA
O-106123,C-1520,shipped,2026-01-26T12:28:21Z,4350204,EUR,APAC
O-106124,C-0780,delivered,2025-10-29T18:59:25Z,10157198,USD,NA
O-106125,C-1858,cancelled,2026-02-11T13:28:01Z,12806580,USD,NA
O-106126,C-1207,processing,2026-06-02T09:46:42Z,10668688,EUR,NA
O-106127,C-0033,delivered,2026-04-03T23:52:32Z,8476225,EUR,NA
O-106128,C-0306,processing,2025-10-18T17:51:41Z,7657698,USD,NA
O-106129,C-1060,delivered,2025-03-08T09:51:14Z,4470806,EUR,LATAM
O-106130,C-0843,delivered,2025-10-25T10:47:07Z,8750082,GBP,APAC
O-106131,C-1045,processing,2025-08-21T08:22:43Z,12750817,USD,NA
O-106132,C-0586,delivered,2026-05-12T08:38:00Z,5118720,USD,NA
O-106133,C-0579,shipped,2025-03-24T16:10:43Z,7021203,USD,EU
O-106134,C-0612,delivered,2025-12-01T15:33:28Z,11222762,USD,NA
O-106135,C-0259,delivered,2026-03-24T03:47:12Z,315698,EUR,EU
O-106136,C-0516,delivered,2025-08-13T22:41:01Z,1662565,EUR,APAC
O-106137,C-1426,delivered,2026-06-28T00:40:15Z,12469873,EUR,NA
O-106138,C-0279,delivered,2025-02-27T02:38:36Z,457718,EUR,NA
O-106139,C-1833,delivered,2025-09-13T01:32:53Z,1582362,USD,APAC
O-106140,C-0367,delivered,2025-06-24T15:54:34Z,3822294,GBP,EU
O-106141,C-1603,shipped,2025-11-14T03:05:22Z,4255960,USD,EU
O-106142,C-0903,delivered,2025-03-19T11:07:19Z,831356,USD,NA
O-106143,C-0350,delivered,2026-03-23T13:03:10Z,8316065,USD,EU
O-106144,C-1518,delivered,2025-11-30T09:04:58Z,252818,USD,APAC
O-106145,C-1750,delivered,2025-01-02T00:22:24Z,10727910,USD,NA
O-106146,C-0826,delivered,2025-09-14T00:42:11Z,9952327,USD,NA
O-106147,C-1887,delivered,2026-02-07T02:13:57Z,10227052,GBP,NA
O-106148,C-0543,shipped,2026-05-12T23:36:03Z,11751215,USD,NA
O-106149,C-0083,shipped,2026-03-17T08:01:04Z,1074440,USD,NA
O-106150,C-1777,cancelled,2025-07-12T18:16:00Z,2904847,JPY,APAC
O-106151,C-0477,processing,2025-02-07T14:46:44Z,2571415,USD,NA
O-106152,C-1277,pending,2026-03-04T20:42:02Z,1816395,USD,APAC
O-106153,C-0050,delivered,2025-11-03T17:06:09Z,4478330,USD,EU
O-106154,C-0342,delivered,2025-12-04T18:36:43Z,654396,EUR,NA
O-106155,C-0778,delivered,2026-01-02T20:45:11Z,3077702,USD,NA
O-106156,C-1976,processing,2025-12-06T15:49:51Z,9445541,USD,NA
O-106157,C-0218,delivered,2025-05-18T03:19:38Z,5030031,USD,EU
O-106158,C-1550,delivered,2026-04-20T13:50:51Z,21813379,USD,NA
O-106159,C-1328,shipped,2025-02-20T07:10:38Z,4953671,USD,APAC
O-106160,C-0310,delivered,2026-02-21T10:44:03Z,5125925,JPY,NA
O-106161,C-0567,shipped,2026-02-13T11:39:52Z,6688280,USD,EU
O-106162,C-1802,cancelled,2026-02-11T12:41:46Z,3010767,USD,EU
O-106163,C-1482,processing,2025-03-09T12:44:58Z,11258932,USD,NA
O-106164,C-0168,shipped,2026-03-22T01:05:03Z,3530559,EUR,APAC
O-106165,C-1986,delivered,2025-07-25T07:10:50Z,8270403,EUR,EU
O-106166,C-1813,delivered,2025-10-02T20:38:49Z,5048473,USD,NA
O-106167,C-0310,delivered,2025-05-03T21:38:21Z,24721622,USD,APAC
O-106168,C-0436,shipped,2025-08-03T03:43:27Z,1052140,USD,NA
O-106169,C-0365,shipped,2026-05-25T18:44:43Z,12555662,EUR,EU
O-106170,C-0319,delivered,2025-10-04T05:08:27Z,7438800,EUR,EU
O-106171,C-1566,pending,2026-01-29T11:27:20Z,2563237,USD,EU
O-106172,C-1887,delivered,2026-01-14T07:28:41Z,7732656,USD,EU
O-106173,C-1264,refunded,2026-01-08T13:37:27Z,303810,USD,APAC
O-106174,C-1567,shipped,2025-06-15T00:52:37Z,92112,USD,EU
O-106175,C-0755,shipped,2026-03-10T12:35:02Z,8086032,USD,NA
O-106176,C-1645,pending,2025-11-28T01:57:41Z,6900000,USD,NA
O-106177,C-0755,shipped,2025-07-14T09:28:17Z,25971002,USD,APAC
O-106178,C-1527,delivered,2026-06-22T04:34:46Z,8923028,EUR,NA
O-106179,C-0611,processing,2026-05-18T11:41:57Z,5968100,USD,APAC
O-106180,C-0873,processing,2025-05-25T18:18:15Z,7479563,EUR,NA
O-106181,C-1353,pending,2025-11-02T00:33:32Z,744645,EUR,EU
O-106182,C-0905,pending,2026-03-07T08:39:45Z,17434461,EUR,NA
O-106183,C-0408,delivered,2026-04-10T06:13:05Z,3474704,USD,APAC
O-106184,C-0835,delivered,2025-04-13T23:58:53Z,20235479,USD,EU
O-106185,C-1101,delivered,2025-11-06T14:07:47Z,277730,JPY,EU
O-106186,C-1974,delivered,2025-07-27T03:33:06Z,6247344,EUR,EU
O-106187,C-1327,delivered,2026-06-06T07:21:40Z,787419,EUR,NA
O-106188,C-1965,delivered,2025-06-27T00:06:10Z,13370877,EUR,NA
O-106189,C-1649,pending,2025-02-06T23:07:36Z,3818104,EUR,NA
O-106190,C-0578,delivered,2025-10-18T05:37:47Z,1051204,USD,APAC
O-106191,C-1249,delivered,2026-06-10T04:24:02Z,2583980,USD,NA
O-106192,C-1013,delivered,2026-01-16T18:33:12Z,2971920,EUR,NA
O-106193,C-1110,delivered,2025-03-31T16:26:07Z,14481710,GBP,EU
O-106194,C-1667,delivered,2026-06-16T14:43:09Z,5619388,USD,NA
O-106195,C-0753,shipped,2025-03-04T23:14:14Z,7346505,USD,NA
O-106196,C-0078,shipped,2025-10-29T09:54:59Z,361506,GBP,EU
O-106197,C-0179,shipped,2026-06-09T07:23:28Z,11979150,USD,NA
O-106198,C-1052,delivered,2025-06-10T02:01:00Z,4372736,USD,APAC
O-106199,C-0176,delivered,2026-06-30T15:37:18Z,4857775,USD,NA
O-106200,C-0219,delivered,2025-11-12T05:58:54Z,7198554,EUR,NA
O-106201,C-0734,shipped,2025-11-30T22:46:18Z,2449955,USD,EU
O-106202,C-0545,delivered,2026-06-06T20:22:04Z,6924885,USD,NA
O-106203,C-1410,delivered,2026-02-11T05:20:53Z,55019,USD,EU
O-106204,C-1794,shipped,2025-06-05T12:24:09Z,8748511,EUR,NA
O-106205,C-1679,cancelled,2025-06-29T00:18:06Z,5572726,USD,EU
O-106206,C-1031,delivered,2025-09-30T02:19:56Z,1529652,USD,EU
O-106207,C-1067,delivered,2025-04-01T12:13:41Z,5759708,EUR,NA
O-106208,C-1346,delivered,2025-08-04T19:57:14Z,3400740,JPY,APAC
O-106209,C-1336,delivered,2026-02-11T12:03:09Z,1540138,EUR,APAC
O-106210,C-0223,shipped,2025-09-11T18:14:56Z,581256,USD,EU
O-106211,C-1233,delivered,2025-06-03T20:09:14Z,14233855,USD,NA
O-106212,C-1051,delivered,2026-03-01T03:06:56Z,12634193,USD,EU
