order_id,line_no,part_id,qty,unit_price_cents
O-101391,1,P-02863,5,150755
O-101392,1,P-02107,18,435578
O-101392,2,P-02572,14,74665
O-101392,3,P-03533,13,115604
O-101392,4,P-02456,15,188346
O-101392,5,P-03126,13,13141
O-101393,1,P-00984,1,192301
O-101393,2,P-02278,1,38916
O-101393,3,P-01359,1,150590
O-101393,4,P-04138,1,9773
O-101393,5,P-02499,23,305668
O-101394,1,P-04007,25,96249
O-101394,2,P-00800,16,296643
O-101394,3,P-00142,8,16532
O-101395,1,P-01827,21,445620
O-101395,2,P-01829,24,80571
O-101395,3,P-03940,5,53700
O-101395,4,P-03503,7,138924
O-101395,5,P-01348,24,177145
O-101396,1,P-04046,18,38914
O-101396,2,P-03317,14,107051
O-101396,3,P-03024,14,163673
O-101396,4,P-03784,3,76799
O-101397,1,P-00707,21,441400
O-101397,2,P-01005,24,221772
O-101397,3,P-04340,9,264958
O-101397,4,P-03123,16,57363
O-101397,5,P-01333,20,134367
O-101398,1,P-04164,10,285456
O-101398,2,P-04735,2,37979
O-101398,3,P-00699,5,546488
O-101399,1,P-00707,23,441400
O-101399,2,P-02622,12,45407
O-101400,1,P-03036,11,257682
O-101400,2,P-04082,4,300
O-101400,3,P-02773,23,435725
O-101400,4,P-03776,7,157186
O-101401,1,P-04024,22,203049
O-101401,2,P-00445,24,500000
O-101402,1,P-00136,21,172846
O-101402,2,P-00864,18,270837
O-101402,3,P-01623,3,17801
O-101403,1,P-01450,13,8825
O-101403,2,P-01850,24,6573
O-101403,3,P-01318,9,58256
O-101404,1,P-02045,3,281531
O-101404,2,P-01873,2,266307
O-101404,3,P-03991,14,88689
O-101404,4,P-00312,12,120499
O-101405,1,P-03985,8,266242
O-101405,2,P-00680,3,224538
O-101405,3,P-01507,21,556749
O-101405,4,P-03875,2,211701
O-101405,5,P-04732,18,94871
O-101406,1,P-03428,23,264948
O-101406,2,P-04898,20,10063
O-101406,3,P-04961,24,363603
O-101407,1,P-03181,4,157953
O-101407,2,P-00088,3,104384
O-101407,3,P-02945,24,84967
O-101407,4,P-03148,18,112804
O-101407,5,P-03301,6,163924
O-101408,1,P-04118,8,33233
O-101408,2,P-03529,12,316043
O-101408,3,P-02493,18,278288
O-101409,1,P-03092,4,138198
O-101409,2,P-01624,9,135912
O-101410,1,P-00774,11,38150
O-101410,2,P-04228,21,78300
O-101410,3,P-03312,13,88521
O-101410,4,P-00984,18,192301
O-101410,5,P-03891,14,350847
O-101411,1,P-02292,14,114339
O-101411,2,P-01390,25,25916
O-101411,3,P-01414,19,44009
O-101411,4,P-00235,25,650719
O-101412,1,P-00447,7,62684
O-101412,2,P-00089,12,314709
O-101413,1,P-03324,24,350000
O-101413,2,P-02013,10,142778
O-101413,3,P-02081,20,163081
O-101414,1,P-02378,18,7620
O-101414,2,P-04568,8,92393
O-101415,1,P-01341,7,348005
O-101415,2,P-03710,10,66970
O-101415,3,P-03625,2,119968
O-101415,4,P-04146,16,5232
O-101416,1,P-00648,3,231631
O-101416,2,P-04563,16,771397
O-101416,3,P-00729,15,368890
O-101416,4,P-03164,22,138829
O-101416,5,P-03882,4,4498
O-101417,1,P-01793,10,325977
O-101417,2,P-03578,11,11254
O-101417,3,P-00542,15,62074
O-101417,4,P-04081,25,114867
O-101418,1,P-00048,3,35052
O-101418,2,P-00148,8,106514
O-101418,3,P-00510,8,20293
O-101418,4,P-00232,2,97422
O-101418,5,P-00126,22,38571
O-101419,1,P-02092,1,206788
O-101420,1,P-01325,19,271858
O-101420,2,P-00893,5,247069
O-101420,3,P-02911,15,64195
O-101420,4,P-04576,25,91924
O-101420,5,P-00640,16,153264
O-101421,1,P-02368,17,219498
O-101421,2,P-02641,24,338839
O-101421,3,P-03092,24,138198
O-101421,4,P-00619,10,631991
O-101422,1,P-01607,10,110805
O-101422,2,P-01691,16,429323
O-101422,3,P-03254,2,11385
O-101422,4,P-02690,21,7894
O-101422,5,P-03631,19,240002
O-101423,1,P-01517,8,182420
O-101423,2,P-04989,17,76672
O-101423,3,P-00123,5,632410
O-101423,4,P-04186,24,6319
O-101423,5,P-01837,13,297249
O-101424,1,P-03102,13,34027
O-101424,2,P-04452,14,224481
O-101424,3,P-00578,22,8575
O-101424,4,P-01111,20,123099
O-101424,5,P-03089,19,243347
O-101425,1,P-03712,23,163180
O-101425,2,P-00220,13,137585
O-101425,3,P-04116,12,171975
O-101425,4,P-03477,15,500000
O-101426,1,P-04892,22,117161
O-101426,2,P-03686,11,45177
O-101426,3,P-03624,20,215612
O-101427,1,P-00129,24,390567
O-101427,2,P-00322,14,3592
O-101427,3,P-03788,17,152447
O-101427,4,P-02606,5,58526
O-101427,5,P-00279,7,115680
O-101428,1,P-01957,22,292910
O-101428,2,P-02286,24,29339
O-101428,3,P-03831,6,123288
O-101428,4,P-02315,14,201952
O-101428,5,P-00765,16,190186
O-101429,1,P-03016,5,81995
O-101429,2,P-02143,3,103290
O-101429,3,P-03299,15,101338
O-101429,4,P-00025,7,289539
O-101429,5,P-02945,5,84967
O-101430,1,P-04592,17,204175
O-101430,2,P-04783,1,208911
O-101430,3,P-01372,6,105873
O-101430,4,P-04161,23,250180
O-101431,1,P-04096,2,8000
O-101431,2,P-03264,17,215726
O-101431,3,P-01786,17,9692
O-101432,1,P-00561,7,76303
O-101432,2,P-04926,22,62705
O-101432,3,P-00084,22,243100
O-101432,4,P-03420,21,255708
O-101432,5,P-01044,3,186242
O-101433,1,P-04612,16,154373
O-101434,1,P-04434,4,7797
O-101434,2,P-03253,4,292132
O-101434,3,P-03998,23,62305
O-101435,1,P-04799,9,70608
O-101435,2,P-03090,7,4220
O-101435,3,P-01963,14,714525
O-101436,1,P-01158,9,30017
O-101436,2,P-03210,1,8706
O-101436,3,P-03729,17,317570
O-101436,4,P-01463,20,151542
O-101437,1,P-01169,12,315907
O-101437,2,P-00828,13,294304
O-101438,1,P-03811,9,856102
O-101438,2,P-00973,11,357018
O-101438,3,P-03808,23,24440
O-101438,4,P-00911,20,5000
O-101438,5,P-00060,19,277883
O-101439,1,P-04983,3,114855
O-101439,2,P-04509,8,10000
O-101439,3,P-00184,4,279111
O-101439,4,P-01228,18,85177
O-101439,5,P-01413,19,171945
O-101440,1,P-00893,10,247069
O-101440,2,P-00737,3,270158
O-101440,3,P-03881,16,139037
O-101440,4,P-01950,23,29453
O-101441,1,P-02458,6,1617
O-101441,2,P-02685,8,143649
O-101441,3,P-00704,7,134416
O-101442,1,P-00714,13,8743
O-101442,2,P-02859,7,422903
O-101442,3,P-03365,1,264974
O-101443,1,P-04170,1,13293
O-101443,2,P-03274,2,9223
O-101443,3,P-02727,15,231242
O-101444,1,P-00012,3,7147
O-101444,2,P-00527,14,244907
O-101444,3,P-04643,12,782090
O-101445,1,P-03499,21,526527
O-101445,2,P-03932,4,110594
O-101445,3,P-03977,7,104552
O-101445,4,P-04156,9,322346
O-101446,1,P-04486,25,2664
O-101446,2,P-03549,19,67783
O-101446,3,P-02251,3,315770
O-101447,1,P-02175,7,44963
O-101448,1,P-01710,23,76880
O-101448,2,P-04904,9,168959
O-101448,3,P-01257,21,22388
O-101448,4,P-04924,24,19202
O-101449,1,P-00283,10,397238
O-101450,1,P-01930,25,6982
O-101450,2,P-04231,16,167089
O-101450,3,P-02174,23,41255
O-101451,1,P-02969,2,182278
O-101452,1,P-01998,5,32361
O-101452,2,P-03204,11,207246
O-101453,1,P-00981,23,315846
O-101453,2,P-00911,10,5000
O-101453,3,P-04977,19,289266
O-101453,4,P-01384,24,212847
O-101454,1,P-01958,4,29965
O-101454,2,P-04359,17,115000
O-101455,1,P-03396,16,163930
O-101456,1,P-03578,16,11254
O-101456,2,P-00065,5,155437
O-101456,3,P-04026,20,4633
O-101456,4,P-00700,5,237164
O-101456,5,P-00778,8,13825
O-101457,1,P-02961,3,177818
O-101457,2,P-01690,12,14138
O-101458,1,P-01125,25,296889
O-101458,2,P-02549,9,10000
O-101458,3,P-02901,23,184236
O-101458,4,P-00181,23,159960
O-101459,1,P-00738,18,5436
O-101459,2,P-03516,22,267035
O-101459,3,P-04511,20,58471
O-101459,4,P-01359,18,150590
O-101460,1,P-01320,5,99492
O-101460,2,P-00793,20,360758
O-101460,3,P-03279,16,126216
O-101460,4,P-01595,1,387360
O-101460,5,P-03076,7,282067
O-101461,1,P-01890,5,7676
O-101461,2,P-01160,5,122547
O-101461,3,P-01331,9,336988
O-101461,4,P-01784,6,74082
O-101462,1,P-03218,24,7527
O-101462,2,P-04198,3,61877
O-101463,1,P-03975,20,205822
O-101463,2,P-04436,1,104707
O-101463,3,P-02295,9,158366
O-101463,4,P-03907,9,281145
O-101463,5,P-02845,15,228859
O-101464,1,P-00639,15,59185
O-101464,2,P-00029,19,370982
O-101464,3,P-02820,10,32865
O-101465,1,P-01778,8,9527
O-101465,2,P-01447,21,140654
O-101465,3,P-04744,5,96950
O-101466,1,P-03066,19,9537
O-101466,2,P-00973,12,357018
O-101466,3,P-04725,11,323279
O-101467,1,P-02607,23,149170
O-101467,2,P-02162,18,4701
O-101467,3,P-04048,4,102335
O-101467,4,P-01117,24,287732
O-101468,1,P-00005,6,335651
O-101468,2,P-00849,6,365176
O-101468,3,P-03513,1,322625
O-101469,1,P-02337,17,324961
O-101469,2,P-04489,9,181074
O-101469,3,P-03899,19,604560
O-101469,4,P-01352,5,136324
O-101469,5,P-02309,14,259653
O-101470,1,P-00048,25,35052
O-101470,2,P-02644,14,114850
O-101471,1,P-04168,6,250585
O-101472,1,P-04215,5,115976
O-101472,2,P-01495,12,67787
O-101472,3,P-01402,6,10336
O-101472,4,P-00295,21,58111
O-101472,5,P-04754,4,11175
O-101473,1,P-02124,3,315994
O-101473,2,P-04024,7,203049
O-101473,3,P-04628,2,270113
O-101474,1,P-00093,1,438877
O-101474,2,P-01373,22,237078
O-101474,3,P-02582,6,45208
O-101474,4,P-00712,6,218850
O-101474,5,P-00187,16,643578
O-101475,1,P-04675,20,449750
O-101475,2,P-04199,23,211057
O-101475,3,P-04305,24,221619
O-101475,4,P-02029,22,196141
O-101475,5,P-02728,9,201914
O-101476,1,P-02455,18,79084
O-101476,2,P-00403,1,253020
O-101477,1,P-04376,12,205116
O-101477,2,P-00853,2,153203
O-101477,3,P-04020,13,228481
O-101477,4,P-00867,18,592706
O-101478,1,P-04797,18,163294
O-101478,2,P-03025,11,182651
O-101478,3,P-04718,4,50075
O-101478,4,P-01325,12,271858
O-101478,5,P-00410,3,805
O-101479,1,P-00373,20,199745
O-101479,2,P-00177,23,226851
O-101479,3,P-04691,15,615017
O-101479,4,P-04780,23,111158
O-101480,1,P-04774,13,41783
O-101480,2,P-00512,10,181762
O-101480,3,P-01923,17,210886
O-101481,1,P-00866,5,9806
O-101482,1,P-02205,23,189487
O-101482,2,P-01879,5,135940
O-101483,1,P-04017,22,199425
O-101483,2,P-00610,6,5170
O-101483,3,P-02747,24,393852
O-101483,4,P-02558,19,48294
O-101484,1,P-02655,15,164351
O-101484,2,P-03973,22,110439
O-101484,3,P-00670,21,39212
O-101484,4,P-04764,16,309681
O-101484,5,P-02475,2,241528
O-101485,1,P-01903,12,114703
O-101486,1,P-03852,6,265811
O-101487,1,P-04367,14,50120
O-101487,2,P-04451,8,900000
O-101487,3,P-03555,4,276345
O-101488,1,P-00901,5,10000
O-101488,2,P-00527,4,244907
O-101488,3,P-02809,4,144643
O-101488,4,P-02490,23,300
O-101489,1,P-00940,11,237555
O-101489,2,P-01212,4,291680
O-101489,3,P-03166,16,38402
O-101489,4,P-02665,7,172347
O-101489,5,P-04757,8,223215
O-101490,1,P-00723,15,847289
O-101490,2,P-01786,9,9692
O-101491,1,P-00960,4,87449
O-101492,1,P-01927,12,225970
O-101492,2,P-01302,25,43104
O-101492,3,P-03150,9,17236
O-101493,1,P-00988,11,203431
O-101493,2,P-04746,3,10584
O-101493,3,P-03991,15,88689
O-101493,4,P-04101,20,195524
O-101493,5,P-02707,4,241969
O-101494,1,P-01750,9,26399
O-101495,1,P-02324,20,139312
O-101496,1,P-03412,19,233789
O-101497,1,P-01542,3,56197
O-101497,2,P-01562,13,9441
O-101498,1,P-01947,23,687989
O-101499,1,P-00222,4,33096
O-101499,2,P-03528,2,112385
O-101499,3,P-02279,13,113428
O-101499,4,P-00169,15,282698
O-101499,5,P-04227,4,874921
O-101500,1,P-02671,20,168393
O-101501,1,P-02370,23,12162
O-101501,2,P-04745,12,312017
O-101501,3,P-02225,23,423732
O-101501,4,P-02899,18,660956
O-101502,1,P-03156,8,350000
O-101502,2,P-02722,9,5422
O-101502,3,P-02098,15,1727
O-101502,4,P-04627,17,790542
O-101503,1,P-00060,16,277883
O-101504,1,P-01441,3,246497
O-101504,2,P-00483,20,324510
O-101505,1,P-00989,23,72912
O-101505,2,P-03804,6,199866
O-101505,3,P-03472,11,150613
O-101505,4,P-01054,11,48056
O-101505,5,P-02045,17,281531
O-101506,1,P-01356,24,94150
O-101507,1,P-00242,5,7116
O-101507,2,P-03686,9,45177
O-101507,3,P-04120,13,170692
O-101507,4,P-02180,15,128578
O-101507,5,P-02549,14,10000
O-101508,1,P-02828,15,136516
O-101508,2,P-04983,14,114855
O-101509,1,P-04466,19,9079
O-101509,2,P-02469,22,173885
O-101509,3,P-03609,12,311373
O-101510,1,P-00147,1,581947
O-101510,2,P-00547,11,480840
O-101510,3,P-02168,10,214408
O-101510,4,P-00230,21,40741
O-101510,5,P-04813,10,232044
O-101511,1,P-01186,12,5319
O-101511,2,P-00898,8,8004
O-101511,3,P-03449,18,272162
O-101512,1,P-04769,15,101124
O-101512,2,P-00395,13,470790
O-101513,1,P-02438,8,15072
O-101513,2,P-01489,4,291786
O-101513,3,P-00116,25,210086
O-101514,1,P-04567,5,125141
O-101514,2,P-00539,9,623440
O-101514,3,P-00840,12,166175
O-101515,1,P-02682,22,4162
O-101515,2,P-00350,20,20183
O-101516,1,P-03765,25,187370
O-101516,2,P-00982,25,39690
O-101517,1,P-02934,14,60413
O-101517,2,P-01477,1,403560
O-101518,1,P-02813,7,237297
O-101518,2,P-02751,5,128593
O-101518,3,P-04137,14,171770
O-101518,4,P-00552,4,214199
O-101519,1,P-00674,22,5059
O-101520,1,P-00471,6,156358
O-101520,2,P-00423,11,160760
O-101521,1,P-03859,4,798469
O-101521,2,P-02531,18,898429
O-101521,3,P-00140,25,193233
O-101521,4,P-03713,23,299844
O-101522,1,P-02417,14,374419
O-101522,2,P-04155,6,580612
O-101522,3,P-01802,24,7346
O-101522,4,P-02653,18,288858
O-101523,1,P-04448,13,195044
O-101523,2,P-01940,10,61467
O-101523,3,P-01948,19,81057
O-101524,1,P-03400,25,90122
O-101524,2,P-02076,3,210656
O-101524,3,P-02981,13,204854
O-101524,4,P-04268,13,95701
O-101524,5,P-03825,7,151742
O-101525,1,P-03556,25,118605
O-101526,1,P-01278,9,40909
O-101526,2,P-00686,22,41476
O-101526,3,P-02740,3,104141
O-101526,4,P-02755,5,532360
O-101526,5,P-04009,25,193778
O-101527,1,P-02379,21,380033
O-101527,2,P-00125,3,301725
O-101528,1,P-02996,24,175513
O-101528,2,P-03879,13,145633
O-101528,3,P-03580,19,130945
O-101529,1,P-00840,16,166175
O-101530,1,P-02199,13,78903
O-101530,2,P-01001,12,188312
O-101530,3,P-03641,20,195734
O-101530,4,P-02792,24,121572
O-101531,1,P-01461,15,142836
O-101531,2,P-01058,3,1312
O-101531,3,P-01893,13,170884
O-101532,1,P-00693,21,102112
O-101532,2,P-04910,24,55767
O-101532,3,P-03700,6,104768
O-101533,1,P-01325,24,271858
O-101533,2,P-03621,2,191762
O-101533,3,P-00072,14,188838
O-101533,4,P-04739,16,451874
O-101533,5,P-01740,14,97881
O-101534,1,P-00766,16,78450
O-101535,1,P-00638,2,51201
O-101536,1,P-00294,21,49642
O-101536,2,P-00394,2,10777
O-101536,3,P-02717,10,186990
O-101536,4,P-01524,19,164733
O-101537,1,P-00729,18,368890
O-101537,2,P-00171,20,226728
O-101537,3,P-01641,12,251901
O-101538,1,P-01885,6,109088
O-101538,2,P-04700,11,232909
O-101538,3,P-01497,7,450000
O-101538,4,P-04919,6,172789
O-101538,5,P-00067,10,424190
O-101539,1,P-04904,16,168959
O-101539,2,P-03570,13,9583
O-101539,3,P-02924,11,254861
O-101539,4,P-03791,10,151505
O-101540,1,P-02100,14,180259
O-101541,1,P-01938,9,12199
O-101541,2,P-02124,19,315994
O-101541,3,P-03716,23,6000
O-101542,1,P-02174,6,41255
O-101542,2,P-03814,5,44003
O-101542,3,P-04458,6,11914
O-101542,4,P-00988,7,203431
O-101542,5,P-04572,21,176500
O-101543,1,P-03720,10,181368
O-101543,2,P-02475,17,241528
O-101543,3,P-04390,12,17717
O-101544,1,P-02692,6,124798
O-101544,2,P-00659,4,158423
O-101544,3,P-02151,21,71660
O-101545,1,P-03109,16,421414
O-101545,2,P-00455,3,142918
O-101546,1,P-01063,4,223119
O-101546,2,P-03611,25,25000
O-101546,3,P-03304,5,90303
O-101546,4,P-02308,7,325298
O-101546,5,P-03249,24,139111
O-101547,1,P-02745,25,274298
O-101547,2,P-04679,4,117058
O-101548,1,P-03839,20,86949
O-101548,2,P-03616,22,16580
O-101548,3,P-01784,15,74082
O-101548,4,P-00494,18,60331
O-101549,1,P-04582,23,47234
O-101549,2,P-03237,16,311006
O-101549,3,P-01319,11,199694
O-101549,4,P-00417,7,98064
O-101550,1,P-01559,3,161912
O-101550,2,P-04498,17,1477
O-101550,3,P-01296,24,112305
O-101550,4,P-04236,7,157024
O-101550,5,P-04624,24,127170
O-101551,1,P-02784,2,110814
O-101551,2,P-00090,13,13726
O-101551,3,P-02976,17,56977
O-101552,1,P-04115,6,728397
O-101552,2,P-02734,3,50705
O-101552,3,P-03239,16,11558
O-101552,4,P-03334,23,38110
O-101553,1,P-02538,17,300
O-101553,2,P-01885,4,109088
O-101554,1,P-00683,20,646193
O-101554,2,P-02200,15,61739
O-101554,3,P-04856,11,140920
O-101555,1,P-02000,9,230299
O-101555,2,P-04458,11,11914
O-101556,1,P-00602,21,7361
O-101556,2,P-04270,17,80000
O-101557,1,P-04970,18,6214
O-101557,2,P-02008,19,129538
O-101557,3,P-00459,17,837507
O-101558,1,P-01242,6,4554
O-101558,2,P-00325,23,253540
O-101559,1,P-03594,23,3926
O-101559,2,P-00374,18,9411
O-101559,3,P-03309,6,330396
O-101559,4,P-04346,18,4865
O-101559,5,P-01650,6,9646
O-101560,1,P-00059,20,884561
O-101561,1,P-04755,12,499237
O-101561,2,P-03355,22,398292
O-101561,3,P-01518,20,52662
O-101562,1,P-01548,6,227238
O-101562,2,P-00425,11,260521
O-101562,3,P-00969,8,154987
O-101563,1,P-04764,14,309681
O-101563,2,P-01824,16,207964
O-101563,3,P-03810,21,11693
O-101563,4,P-00505,11,130305
O-101564,1,P-04220,4,153627
O-101564,2,P-01438,3,66938
O-101564,3,P-01504,20,54794
O-101565,1,P-01480,11,190615
O-101565,2,P-00155,8,379410
O-101565,3,P-02843,6,65536
O-101565,4,P-03072,4,300000
O-101566,1,P-02658,13,2670
O-101566,2,P-02882,20,4134
O-101566,3,P-02599,10,52963
O-101566,4,P-00007,12,77371
O-101566,5,P-01263,1,133362
O-101567,1,P-01219,17,430914
O-101567,2,P-04592,10,204175
O-101568,1,P-04580,17,83452
O-101568,2,P-03329,1,115985
O-101568,3,P-03180,4,54963
O-101568,4,P-04141,1,202105
O-101568,5,P-04740,13,235699
O-101569,1,P-01603,6,488936
O-101569,2,P-00263,22,11756
O-101569,3,P-02573,7,263345
O-101570,1,P-03541,8,242923
O-101571,1,P-01142,22,7527
O-101571,2,P-00240,21,108478
O-101571,3,P-00370,12,5208
O-101572,1,P-04671,16,137031
O-101572,2,P-01858,24,9840
O-101572,3,P-04933,18,142809
O-101572,4,P-03628,17,144435
O-101573,1,P-04896,9,55643
O-101573,2,P-00203,6,182192
O-101573,3,P-02940,10,29842
O-101574,1,P-02518,16,43797
O-101575,1,P-03793,11,320649
O-101575,2,P-03998,23,62305
O-101575,3,P-04722,13,7237
O-101575,4,P-02862,20,45300
O-101575,5,P-00636,19,40753
O-101576,1,P-04771,18,771670
O-101576,2,P-00278,17,50616
O-101576,3,P-00517,10,474587
O-101576,4,P-03261,22,10000
O-101577,1,P-00094,10,38677
O-101577,2,P-04767,16,146942
O-101578,1,P-01524,13,164733
O-101578,2,P-04107,16,723475
O-101578,3,P-02474,15,11268
O-101578,4,P-01136,9,159988
O-101578,5,P-03828,4,139540
O-101579,1,P-03611,7,25000
O-101579,2,P-04554,22,1016
O-101579,3,P-02815,15,152388
O-101579,4,P-03434,4,5777
O-101580,1,P-00774,13,38150
O-101581,1,P-02546,16,10654
O-101581,2,P-00581,4,101416
O-101582,1,P-02032,11,113196
O-101582,2,P-02236,3,265551
O-101582,3,P-01672,1,78814
O-101582,4,P-01420,4,307020
O-101583,1,P-04288,22,153261
O-101583,2,P-01664,25,101750
O-101583,3,P-00961,3,325180
O-101583,4,P-02195,9,893057
O-101583,5,P-04683,3,374160
O-101584,1,P-02503,3,82196
O-101584,2,P-03830,11,39112
O-101584,3,P-02116,22,182008
O-101584,4,P-04589,16,257980
O-101585,1,P-01547,2,512008
O-101585,2,P-04102,6,37824
O-101586,1,P-02152,24,43295
O-101586,2,P-03915,1,678327
O-101587,1,P-02974,23,24649
O-101587,2,P-03676,10,207780
O-101587,3,P-02206,6,57658
O-101587,4,P-01582,11,50273
O-101587,5,P-03357,9,473428
O-101588,1,P-00886,13,45142
O-101588,2,P-02609,14,87262
O-101588,3,P-02394,20,6456
O-101588,4,P-03265,21,258551
O-101589,1,P-03762,24,7069
O-101589,2,P-01222,17,10227
O-101589,3,P-01078,21,54284
O-101589,4,P-01930,15,6982
O-101589,5,P-00952,1,103966
O-101590,1,P-02267,19,228471
O-101590,2,P-02871,15,250000
O-101590,3,P-01889,12,129514
O-101591,1,P-01648,17,169217
O-101592,1,P-01134,18,75141
O-101593,1,P-03101,23,246006
O-101593,2,P-04524,9,190691
O-101594,1,P-03751,9,84361
O-101594,2,P-04911,10,157535
O-101594,3,P-00453,15,269966
O-101595,1,P-03284,25,116737
O-101595,2,P-00147,14,581947
O-101596,1,P-00134,1,45204
O-101597,1,P-04525,11,333962
O-101597,2,P-01139,21,59452
O-101597,3,P-02197,11,298918
O-101597,4,P-03457,7,222833
O-101598,1,P-04211,4,217026
O-101598,2,P-04486,13,2664
O-101599,1,P-01225,6,266779
O-101599,2,P-01865,16,255876
O-101600,1,P-00475,17,567322
O-101600,2,P-04226,21,1385
O-101600,3,P-01756,22,214683
O-101600,4,P-04557,3,201638
O-101601,1,P-01345,22,338680
O-101601,2,P-01759,7,62075
O-101602,1,P-00979,15,601517
O-101602,2,P-04930,3,13059
O-101602,3,P-04782,2,33438
O-101602,4,P-04646,17,59536
O-101603,1,P-01966,21,64725
O-101604,1,P-00661,12,254441
O-101604,2,P-02130,22,3514
O-101605,1,P-00421,9,341151
O-101606,1,P-02083,22,517505
O-101606,2,P-01355,11,245399
O-101606,3,P-01435,20,261033
O-101607,1,P-02988,9,36212
O-101607,2,P-00428,8,150454
O-101607,3,P-04299,5,627766
O-101607,4,P-01737,24,239535
O-101607,5,P-03588,2,201858
O-101608,1,P-02020,14,79972
O-101608,2,P-00017,24,55986
O-101608,3,P-03725,22,355711
O-101608,4,P-03994,13,9370
O-101608,5,P-01993,16,87541
O-101609,1,P-00767,8,5000
O-101609,2,P-02599,8,52963
O-101609,3,P-03833,11,166327
O-101609,4,P-01920,8,66473
O-101610,1,P-04851,20,365778
O-101610,2,P-02385,24,315054
O-101610,3,P-00459,10,837507
O-101610,4,P-02675,22,25000
O-101610,5,P-03579,15,236103
O-101611,1,P-00982,21,39690
O-101611,2,P-01257,13,22388
O-101611,3,P-00360,5,296969
O-101611,4,P-03780,9,152544
O-101611,5,P-04962,18,1208
O-101612,1,P-03724,14,295178
O-101612,2,P-02685,4,143649
O-101613,1,P-00647,16,78645
O-101614,1,P-02728,15,201914
O-101614,2,P-03207,10,223108
O-101614,3,P-03725,16,355711
O-101615,1,P-02434,20,1511
O-101615,2,P-02134,17,37580
O-101615,3,P-04955,19,760821
O-101616,1,P-04028,8,132009
O-101616,2,P-04255,1,164006
O-101616,3,P-04221,6,190344
O-101616,4,P-00429,10,218626
O-101617,1,P-00080,18,27091
O-101618,1,P-02623,23,55118
O-101619,1,P-00449,17,265559
O-101619,2,P-01883,1,469306
O-101620,1,P-03613,4,247158
O-101620,2,P-01803,5,408981
O-101621,1,P-04513,4,264919
O-101621,2,P-04218,25,9796
O-101621,3,P-04469,20,454651
O-101622,1,P-01871,5,192127
O-101622,2,P-01132,16,255840
O-101622,3,P-01454,17,55441
O-101622,4,P-04779,2,305446
O-101623,1,P-04420,21,169624
O-101623,2,P-03245,2,167154
O-101623,3,P-01726,14,26911
O-101623,4,P-04735,6,37979
O-101623,5,P-00772,1,140899
O-101624,1,P-01824,18,207964
O-101625,1,P-04468,2,23741
O-101625,2,P-03219,15,900000
O-101625,3,P-03930,21,2393
O-101626,1,P-02233,3,239485
O-101626,2,P-02246,4,61115
O-101626,3,P-04806,18,18943
O-101627,1,P-01436,8,175233
O-101627,2,P-02646,1,42086
O-101627,3,P-02739,24,229999
O-101627,4,P-03764,4,48420
O-101628,1,P-01438,5,66938
O-101628,2,P-01838,6,23736
O-101628,3,P-00136,21,172846
O-101629,1,P-01297,6,230516
O-101629,2,P-00940,16,237555
O-101629,3,P-02817,25,136831
O-101630,1,P-02183,8,156066
O-101631,1,P-01300,19,213802
O-101631,2,P-03424,15,152784
O-101631,3,P-03785,5,301269
O-101631,4,P-03598,15,48000
O-101631,5,P-02994,15,1371
O-101632,1,P-02888,7,231240
O-101633,1,P-02347,8,540308
O-101633,2,P-00500,9,127418
O-101633,3,P-03122,23,10198
O-101633,4,P-04410,21,13421
O-101634,1,P-02379,19,380033
O-101634,2,P-03282,3,12671
O-101634,3,P-01297,25,230516
O-101634,4,P-01031,16,105581
O-101635,1,P-00017,1,55986
O-101635,2,P-04455,2,144639
O-101635,3,P-00528,16,254071
O-101635,4,P-00700,23,237164
O-101635,5,P-00106,16,14591
O-101636,1,P-03348,16,269789
O-101636,2,P-01666,21,10097
O-101637,1,P-01503,11,68667
O-101637,2,P-01524,2,164733
