part_id,sku,name,category,subcategory,unit_price_cents,weight_grams,warehouse_id,active,created_at,updated_at
P-00921,NR-ACT-00921,Modular Stepper Motor LN-877,Actuators,Stepper Motor,371153,8553,W-06,true,2022-12-03T01:22:58Z,2023-07-04T16:07:15Z
P-00922,NR-CBL-00922,High-Torque EtherCAT Cable MA-914,Cabling and Connectors,EtherCAT Cable,5698,2898,W-08,true,2021-02-26T16:10:47Z,2021-10-12T23:46:29Z
P-00923,NR-CTL-00923,Heavy-Duty IO Expansion Board NN-951,Controllers,IO Expansion Board,648033,6615,W-02,true,2023-09-07T09:55:19Z,2023-09-23T22:07:44Z
P-00924,NR-DRV-00924,Rapid-Cycle Ball Screw OA-988,Drivetrain,Ball Screw,191667,4222,W-04,true,2022-10-28T21:57:29Z,2023-10-02T01:51:58Z
P-00925,NR-EFF-00925,Low-Backlash Tool Changer PN-125,End Effectors,Tool Changer,452635,5047,W-01,true,2021-07-20T01:30:24Z,2022-06-16T08:20:27Z
P-00926,NR-FRM-00926,Compact Mounting Bracket QA-162,Frames and Structure,Mounting Bracket,41702,27468,W-03,true,2024-09-20T23:59:32Z,2024-11-03T00:29:21Z
P-00927,NR-PWR-00927,Quiet-Drive DC-DC Converter RN-199,Power Systems,DC-DC Converter,86552,8719,W-04,true,2023-08-02T14:32:06Z,2023-10-10T06:03:10Z
P-00928,NR-SEN-00928,Sealed LIDAR Unit SA-236,Sensors,LIDAR Unit,205431,422,W-07,true,2022-12-09T19:04:16Z,2023-02-04T05:54:48Z
P-00929,NR-ACT-00929,Industrial Servo Motor TN-273,Actuators,Servo Motor,155548,19270,W-05,false,2024-04-07T10:00:08Z,2024-09-24T05:04:39Z
P-00930,NR-CBL-00930,Precision Cable Chain UA-310,Cabling and Connectors,Cable Chain,7565,2914,W-07,true,2023-03-02T19:43:19Z,2023-07-23T06:37:06Z
P-00931,NR-CTL-00931,Modular Motion Controller VN-347,Controllers,Motion Controller,365831,5057,W-01,true,2023-05-23T01:25:21Z,2023-09-10T19:36:02Z
P-00932,NR-DRV-00932,High-Torque Harmonic Reducer WA-384,Drivetrain,Harmonic Reducer,6000,163,W-01,true,2021-03-04T16:03:10Z,2021-06-02T15:15:13Z
P-00933,NR-EFF-00933,Heavy-Duty Parallel Gripper XN-421,End Effectors,Parallel Gripper,267941,12000,W-08,true,2022-11-27T01:23:59Z,2023-04-26T19:06:41Z
P-00934,NR-FRM-00934,Rapid-Cycle Aluminum Extrusion YA-458,Frames and Structure,Aluminum Extrusion,33109,39399,W-05,true,2021-11-26T06:28:10Z,2022-05-26T19:50:16Z
P-00935,NR-PWR-00935,Low-Backlash Battery Pack ZN-495,Power Systems,Battery Pack,75722,4241,W-07,true,2023-11-03T04:31:20Z,2024-08-17T00:18:50Z
P-00936,NR-SEN-00936,Compact Force-Torque Sensor AA-532,Sensors,Force-Torque Sensor,46830,2163,W-01,true,2023-05-27T20:39:37Z,2023-07-17T05:21:50Z
P-00937,NR-ACT-00937,Quiet-Drive Linear Actuator BN-569,Actuators,Linear Actuator,261816,7015,W-06,true,2024-01-16T04:11:10Z,2025-01-02T02:43:48Z
P-00938,NR-CBL-00938,Sealed M12 Connector CA-606,Cabling and Connectors,M12 Connector,12503,1937,W-01,true,2023-07-18T17:28:37Z,2024-06-09T12:36:00Z
P-00939,NR-CTL-00939,Industrial PLC Module DN-643,Controllers,PLC Module,492250,1829,W-08,true,2023-10-18T06:12:18Z,2024-06-04T11:43:08Z
P-00940,NR-DRV-00940,Precision Planetary Gearbox EA-680,Drivetrain,Planetary Gearbox,237555,2877,W-04,true,2023-03-23T05:29:24Z,2023-11-07T18:53:42Z
P-00941,NR-EFF-00941,Modular Vacuum Gripper FN-717,End Effectors,Vacuum Gripper,386158,10173,W-06,true,2023-06-03T12:57:16Z,2023-12-13T07:45:10Z
P-00942,NR-FRM-00942,High-Torque Base Plate GA-754,Frames and Structure,Base Plate,56185,45564,W-07,true,2023-02-17T09:41:42Z,2023-10-15T20:55:56Z
P-00943,NR-PWR-00943,Heavy-Duty Power Supply Unit HN-791,Power Systems,Power Supply Unit,29092,5764,W-01,false,2024-10-15T09:43:32Z,2025-03-12T06:35:11Z
P-00944,NR-SEN-00944,Rapid-Cycle Proximity Sensor IA-828,Sensors,Proximity Sensor,262448,2807,W-04,true,2021-08-08T11:45:20Z,2022-07-08T09:11:55Z
P-00945,NR-ACT-00945,Low-Backlash Rotary Actuator JN-865,Actuators,Rotary Actuator,117658,15116,W-04,true,2023-12-23T21:52:16Z,2024-01-10T17:53:20Z
P-00946,NR-CBL-00946,Compact Servo Cable KA-902,Cabling and Connectors,Servo Cable,11801,1934,W-05,true,2022-12-12T04:57:41Z,2023-11-01T15:31:18Z
P-00947,NR-CTL-00947,Quiet-Drive Edge Compute Node LN-939,Controllers,Edge Compute Node,516144,4556,W-01,true,2021-12-02T09:35:27Z,2022-07-30T19:07:18Z
P-00948,NR-DRV-00948,Sealed Timing Belt MA-976,Drivetrain,Timing Belt,6000,2994,W-08,true,2021-12-09T09:00:31Z,2022-08-19T09:57:08Z
P-00949,NR-EFF-00949,Industrial Welding Torch NN-113,End Effectors,Welding Torch,174982,2547,W-05,true,2024-10-27T19:19:27Z,2025-02-12T09:34:52Z
P-00950,NR-FRM-00950,Precision Gantry Beam OA-150,Frames and Structure,Gantry Beam,27227,14309,W-03,true,2022-03-19T06:26:18Z,2022-03-21T15:42:32Z
P-00951,NR-PWR-00951,Modular Motor Driver PN-187,Power Systems,Motor Driver,250000,2306,W-07,false,2024-11-02T14:15:44Z,2025-10-05T19:22:17Z
P-00952,NR-SEN-00952,High-Torque Rotary Encoder QA-224,Sensors,Rotary Encoder,103966,2683,W-03,true,2024-03-31T10:37:35Z,2025-01-04T01:41:33Z
P-00953,NR-ACT-00953,Heavy-Duty Stepper Motor RN-261,Actuators,Stepper Motor,173640,10360,W-08,true,2023-05-06T08:22:33Z,2024-02-27T09:27:36Z
P-00954,NR-CBL-00954,Rapid-Cycle EtherCAT Cable SA-298,Cabling and Connectors,EtherCAT Cable,4619,1599,W-08,true,2021-12-03T12:37:49Z,2021-12-15T03:00:12Z
P-00955,NR-CTL-00955,Low-Backlash IO Expansion Board TN-335,Controllers,IO Expansion Board,94238,3152,W-03,true,2023-12-02T03:40:12Z,2024-03-24T08:02:31Z
P-00956,NR-DRV-00956,Compact Ball Screw UA-372,Drivetrain,Ball Screw,194140,827,W-02,true,2024-12-06T02:43:45Z,2025-03-09T11:09:26Z
P-00957,NR-EFF-00957,Quiet-Drive Tool Changer VN-409,End Effectors,Tool Changer,254029,8009,W-04,true,2021-08-20T09:20:04Z,2022-02-23T06:27:30Z
P-00958,NR-FRM-00958,Sealed Mounting Bracket WA-446,Frames and Structure,Mounting Bracket,12373,16847,W-07,true,2021-03-05T00:15:49Z,2021-03-27T21:19:40Z
P-00959,NR-PWR-00959,Industrial DC-DC Converter XN-483,Power Systems,DC-DC Converter,145684,6784,W-01,true,2023-11-04T06:16:09Z,2024-12-07T10:02:00Z
P-00960,NR-SEN-00960,Precision Thermal Camera Module YA-520,Sensors,Thermal Camera Module,87449,2109,W-07,true,2021-03-27T16:10:29Z,2021-06-26T09:11:06Z
P-00961,NR-ACT-00961,Modular Servo Motor ZN-557,Actuators,Servo Motor,325180,3272,W-07,true,2023-11-05T04:35:27Z,2024-04-03T08:34:37Z
P-00962,NR-CBL-00962,High-Torque Cable Chain AA-594,Cabling and Connectors,Cable Chain,8954,1176,W-07,true,2021-04-13T20:57:04Z,2022-01-30T07:01:35Z
P-00963,NR-CTL-00963,Heavy-Duty Motion Controller BN-631,Controllers,Motion Controller,166047,4129,W-06,true,2023-09-06T10:57:29Z,2023-11-02T06:48:41Z
P-00964,NR-DRV-00964,Rapid-Cycle Harmonic Reducer CA-668,Drivetrain,Harmonic Reducer,225474,4994,W-04,true,2021-10-03T06:05:32Z,2022-03-04T09:55:25Z
P-00965,NR-EFF-00965,Low-Backlash Parallel Gripper DN-705,End Effectors,Parallel Gripper,462377,856,W-06,true,2021-03-20T03:17:20Z,2021-12-31T06:02:12Z
P-00966,NR-FRM-00966,Compact Aluminum Extrusion EA-742,Frames and Structure,Aluminum Extrusion,43910,42095,W-03,true,2022-11-16T12:36:21Z,2023-10-26T09:02:15Z
P-00967,NR-PWR-00967,Quiet-Drive Battery Pack FN-779,Power Systems,Battery Pack,77909,6522,W-06,true,2022-11-29T12:52:06Z,2023-03-18T01:38:01Z
P-00968,NR-SEN-00968,Sealed LIDAR Unit GA-816,Sensors,LIDAR Unit,135408,305,W-07,true,2023-07-16T08:07:23Z,2023-10-30T21:35:16Z
P-00969,NR-ACT-00969,Industrial Linear Actuator HN-853,Actuators,Linear Actuator,154987,16898,W-05,true,2023-02-04T10:35:52Z,2024-02-07T17:11:45Z
P-00970,NR-CBL-00970,Precision M12 Connector IA-890,Cabling and Connectors,M12 Connector,15000,951,W-01,true,2024-12-19T13:34:00Z,2025-02-09T10:41:56Z
P-00971,NR-CTL-00971,Modular PLC Module JN-927,Controllers,PLC Module,482998,2960,W-08,true,2023-11-15T00:07:10Z,2024-06-06T03:02:57Z
P-00972,NR-DRV-00972,High-Torque Planetary Gearbox KA-964,Drivetrain,Planetary Gearbox,229715,8555,W-08,true,2021-05-19T13:07:35Z,2021-08-30T14:11:37Z
P-00973,NR-EFF-00973,Heavy-Duty Vacuum Gripper LN-101,End Effectors,Vacuum Gripper,357018,5344,W-02,true,2024-11-23T16:13:16Z,2025-10-01T09:13:28Z
P-00974,NR-FRM-00974,Rapid-Cycle Base Plate MA-138,Frames and Structure,Base Plate,59972,42027,W-04,true,2021-11-15T07:51:39Z,2022-03-22T22:07:44Z
P-00975,NR-PWR-00975,Low-Backlash Power Supply Unit NN-175,Power Systems,Power Supply Unit,116671,7480,W-08,true,2021-06-24T22:46:44Z,2021-12-11T22:49:52Z
P-00976,NR-SEN-00976,Compact Force-Torque Sensor OA-212,Sensors,Force-Torque Sensor,154114,1122,W-06,true,2023-02-10T02:49:41Z,2023-11-05T01:26:45Z
P-00977,NR-ACT-00977,Quiet-Drive Rotary Actuator PN-249,Actuators,Rotary Actuator,182215,13666,W-03,true,2023-11-04T12:13:37Z,2024-06-21T23:38:26Z
P-00978,NR-CBL-00978,Sealed Servo Cable QA-286,Cabling and Connectors,Servo Cable,5920,3256,W-01,true,2022-05-17T19:09:28Z,2022-06-23T21:56:47Z
P-00979,NR-CTL-00979,Industrial Edge Compute Node RN-323,Controllers,Edge Compute Node,601517,6339,W-02,false,2021-05-27T19:49:15Z,2022-04-27T17:13:15Z
P-00980,NR-DRV-00980,Precision Timing Belt SA-360,Drivetrain,Timing Belt,133584,15000,W-08,true,2023-11-26T12:37:12Z,2024-06-07T19:18:19Z
P-00981,NR-EFF-00981,Modular Welding Torch TN-397,End Effectors,Welding Torch,315846,3476,W-01,true,2024-11-06T22:26:27Z,2025-11-01T17:12:33Z
P-00982,NR-FRM-00982,High-Torque Gantry Beam UA-434,Frames and Structure,Gantry Beam,39690,12773,W-05,true,2021-04-27T18:51:36Z,2021-05-08T16:05:27Z
P-00983,NR-PWR-00983,Heavy-Duty Motor Driver VN-471,Power Systems,Motor Driver,171517,3610,W-05,true,2023-07-04T23:15:12Z,2023-11-23T15:17:12Z
P-00984,NR-SEN-00984,Rapid-Cycle Proximity Sensor WA-508,Sensors,Proximity Sensor,192301,2104,W-07,true,2023-04-29T09:01:06Z,2024-01-18T13:38:30Z
P-00985,NR-ACT-00985,Low-Backlash Stepper Motor XN-545,Actuators,Stepper Motor,220243,4951,W-03,true,2022-10-24T19:11:43Z,2023-04-22T17:04:08Z
P-00986,NR-CBL-00986,Compact EtherCAT Cable YA-582,Cabling and Connectors,EtherCAT Cable,10880,1125,W-08,true,2021-10-03T07:06:50Z,2022-06-07T15:17:46Z
P-00987,NR-CTL-00987,Quiet-Drive IO Expansion Board ZN-619,Controllers,IO Expansion Board,295660,5725,W-01,false,2021-02-05T14:28:13Z,2022-02-23T09:24:51Z
P-00988,NR-DRV-00988,Sealed Ball Screw AA-656,Drivetrain,Ball Screw,203431,2708,W-03,true,2024-12-11T04:59:42Z,2025-03-13T15:13:18Z
P-00989,NR-EFF-00989,Industrial Tool Changer BN-693,End Effectors,Tool Changer,72912,7397,W-06,true,2023-02-11T05:32:04Z,2023-08-13T11:57:34Z
P-00990,NR-FRM-00990,Precision Mounting Bracket CA-730,Frames and Structure,Mounting Bracket,60094,19711,W-05,true,2021-01-25T00:27:31Z,2021-11-04T14:09:38Z
P-00991,NR-PWR-00991,Modular DC-DC Converter DN-767,Power Systems,DC-DC Converter,132926,4795,W-08,true,2024-07-29T22:50:48Z,2024-12-09T17:24:15Z
P-00992,NR-SEN-00992,High-Torque Rotary Encoder EA-804,Sensors,Rotary Encoder,197518,2871,W-06,true,2021-05-14T21:21:48Z,2022-03-16T10:03:53Z
P-00993,NR-ACT-00993,Heavy-Duty Servo Motor FN-841,Actuators,Servo Motor,163391,4054,W-04,true,2023-04-18T10:09:17Z,2024-03-30T20:06:05Z
P-00994,NR-CBL-00994,Rapid-Cycle Cable Chain GA-878,Cabling and Connectors,Cable Chain,12817,1419,W-05,true,2024-02-12T21:11:36Z,2024-04-09T11:26:33Z
P-00995,NR-CTL-00995,Low-Backlash Motion Controller HN-915,Controllers,Motion Controller,91268,4116,W-04,true,2023-06-06T10:11:27Z,2023-09-22T04:34:05Z
P-00996,NR-DRV-00996,Compact Harmonic Reducer IA-952,Drivetrain,Harmonic Reducer,137513,10867,W-04,true,2021-03-03T06:14:11Z,2021-09-27T19:45:54Z
P-00997,NR-EFF-00997,Quiet-Drive Parallel Gripper JN-989,End Effectors,Parallel Gripper,270877,10197,W-04,true,2024-09-10T12:16:50Z,2024-09-23T01:38:30Z
P-00998,NR-FRM-00998,Sealed Aluminum Extrusion KA-126,Frames and Structure,Aluminum Extrusion,50719,27998,W-03,true,2024-05-25T05:57:14Z,2024-06-20T14:06:04Z
P-00999,NR-PWR-00999,Industrial Battery Pack LN-163,Power Systems,Battery Pack,217126,7047,W-01,true,2023-04-23T09:45:01Z,2024-03-24T20:16:03Z
P-01000,NR-SEN-01000,Precision Thermal Camera Module MA-200,Sensors,Thermal Camera Module,251370,1579,W-05,true,2022-03-30T09:36:47Z,2022-07-09T08:46:05Z
P-01001,NR-ACT-01001,Modular Linear Actuator NN-237,Actuators,Linear Actuator,188312,18231,W-05,true,2022-03-17T12:06:15Z,2022-12-11T20:32:24Z
P-01002,NR-CBL-01002,High-Torque M12 Connector OA-274,Cabling and Connectors,M12 Connector,3243,2378,W-06,false,2024-03-12T21:48:39Z,2024-04-09T17:09:41Z
P-01003,NR-CTL-01003,Heavy-Duty PLC Module PN-311,Controllers,PLC Module,382924,2440,W-07,true,2022-01-01T11:54:30Z,2022-11-09T11:16:08Z
P-01004,NR-DRV-01004,Rapid-Cycle Planetary Gearbox QA-348,Drivetrain,Planetary Gearbox,85263,8923,W-07,true,2023-08-15T06:35:34Z,2024-07-31T08:36:11Z
P-01005,NR-EFF-01005,Low-Backlash Vacuum Gripper RN-385,End Effectors,Vacuum Gripper,221772,11169,W-01,true,2023-10-29T00:14:18Z,2024-10-21T09:28:08Z
P-01006,NR-FRM-01006,Compact Base Plate SA-422,Frames and Structure,Base Plate,16975,30837,W-01,true,2024-08-24T08:09:42Z,2025-07-29T08:27:03Z
P-01007,NR-PWR-01007,Quiet-Drive Power Supply Unit TN-459,Power Systems,Power Supply Unit,30034,8841,W-08,true,2021-07-21T03:38:40Z,2022-03-26T19:02:39Z
P-01008,NR-SEN-01008,Sealed LIDAR Unit UA-496,Sensors,LIDAR Unit,106006,1704,W-01,true,2023-04-07T15:38:31Z,2023-12-10T20:19:25Z
P-01009,NR-ACT-01009,Industrial Rotary Actuator VN-533,Actuators,Rotary Actuator,230859,11022,W-06,true,2024-05-15T23:00:30Z,2024-11-16T09:59:12Z
P-01010,NR-CBL-01010,Precision Servo Cable WA-570,Cabling and Connectors,Servo Cable,3804,3135,W-07,true,2024-09-10T01:27:49Z,2025-06-16T23:00:35Z
P-01011,NR-CTL-01011,Modular Edge Compute Node XN-607,Controllers,Edge Compute Node,470108,2488,W-07,true,2023-06-04T05:04:16Z,2023-07-03T23:19:45Z
P-01012,NR-DRV-01012,High-Torque Timing Belt YA-644,Drivetrain,Timing Belt,221589,7917,W-01,true,2021-10-01T06:17:45Z,2022-06-24T09:24:34Z
P-01013,NR-EFF-01013,Heavy-Duty Welding Torch ZN-681,End Effectors,Welding Torch,313130,4202,W-02,true,2022-09-03T18:33:55Z,2023-08-27T14:22:16Z
P-01014,NR-FRM-01014,Rapid-Cycle Gantry Beam AA-718,Frames and Structure,Gantry Beam,30280,24797,W-08,true,2023-08-08T18:10:30Z,2024-03-24T05:47:13Z
P-01015,NR-PWR-01015,Low-Backlash Motor Driver BN-755,Power Systems,Motor Driver,145623,12179,W-08,true,2024-02-23T13:21:29Z,2024-09-19T16:35:16Z
P-01016,NR-SEN-01016,Compact Force-Torque Sensor CA-792,Sensors,Force-Torque Sensor,187804,176,W-04,true,2021-10-30T06:00:49Z,2022-01-18T07:59:08Z
P-01017,NR-ACT-01017,Quiet-Drive Stepper Motor DN-829,Actuators,Stepper Motor,197508,13930,W-05,true,2024-11-23T22:50:53Z,2025-08-05T14:59:12Z
P-01018,NR-CBL-01018,Sealed EtherCAT Cable EA-866,Cabling and Connectors,EtherCAT Cable,10063,3561,W-06,true,2022-06-18T09:02:27Z,2023-04-16T13:57:11Z
P-01019,NR-CTL-01019,Industrial IO Expansion Board FN-903,Controllers,IO Expansion Board,604088,7124,W-08,true,2021-12-11T07:47:24Z,2022-06-01T23:12:40Z
P-01020,NR-DRV-01020,Precision Ball Screw GA-940,Drivetrain,Ball Screw,112878,11795,W-02,true,2024-08-29T15:54:30Z,2025-09-25T12:07:13Z
P-01021,NR-EFF-01021,Modular Tool Changer HN-977,End Effectors,Tool Changer,406527,8962,W-05,true,2023-10-01T05:56:44Z,2024-10-15T13:20:58Z
P-01022,NR-FRM-01022,High-Torque Mounting Bracket IA-114,Frames and Structure,Mounting Bracket,2000,25833,W-08,true,2022-05-13T18:55:18Z,2023-05-27T15:34:59Z
P-01023,NR-PWR-01023,Heavy-Duty DC-DC Converter JN-151,Power Systems,DC-DC Converter,134760,5475,W-02,true,2021-10-29T14:47:32Z,2022-06-24T18:35:27Z
P-01024,NR-SEN-01024,Rapid-Cycle Proximity Sensor KA-188,Sensors,Proximity Sensor,128420,1445,W-02,true,2021-06-25T20:17:09Z,2022-07-04T14:49:38Z
P-01025,NR-ACT-01025,Low-Backlash Servo Motor LN-225,Actuators,Servo Motor,179456,9311,W-07,true,2023-12-31T16:36:09Z,2024-09-15T19:38:21Z
P-01026,NR-CBL-01026,Compact Cable Chain MA-262,Cabling and Connectors,Cable Chain,5117,1615,W-07,true,2022-07-20T19:14:35Z,2022-12-31T01:23:29Z
P-01027,NR-CTL-01027,Quiet-Drive Motion Controller NN-299,Controllers,Motion Controller,388389,5225,W-06,true,2022-05-23T14:47:15Z,2023-02-02T04:47:28Z
P-01028,NR-DRV-01028,Sealed Harmonic Reducer OA-336,Drivetrain,Harmonic Reducer,195742,10036,W-07,true,2024-10-08T12:09:39Z,2025-03-24T02:07:35Z
P-01029,NR-EFF-01029,Industrial Parallel Gripper PN-373,End Effectors,Parallel Gripper,312330,3006,W-01,true,2022-10-25T03:45:17Z,2023-10-07T14:31:54Z
P-01030,NR-FRM-01030,Precision Aluminum Extrusion QA-410,Frames and Structure,Aluminum Extrusion,44556,26591,W-07,false,2021-08-21T12:43:01Z,2021-11-14T06:34:33Z
P-01031,NR-PWR-01031,Modular Battery Pack RN-447,Power Systems,Battery Pack,105581,16558,W-07,true,2022-07-04T16:50:19Z,2022-11-19T10:24:41Z
P-01032,NR-SEN-01032,High-Torque Rotary Encoder SA-484,Sensors,Rotary Encoder,56763,2085,W-02,true,2023-03-25T13:44:02Z,2024-03-26T20:59:59Z
P-01033,NR-ACT-01033,Heavy-Duty Linear Actuator TN-521,Actuators,Linear Actuator,95185,8426,W-06,true,2021-01-11T10:46:59Z,2021-08-10T11:18:11Z
P-01034,NR-CBL-01034,Rapid-Cycle M12 Connector UA-558,Cabling and Connectors,M12 Connector,5922,2564,W-04,true,2024-10-14T20:30:42Z,2025-01-29T03:34:34Z
P-01035,NR-CTL-01035,Low-Backlash PLC Module VN-595,Controllers,PLC Module,718949,3549,W-08,true,2022-05-20T00:33:55Z,2023-06-17T09:16:50Z
P-01036,NR-DRV-01036,Compact Planetary Gearbox WA-632,Drivetrain,Planetary Gearbox,53739,10709,W-04,true,2024-09-01T23:47:10Z,2025-01-10T03:53:15Z
P-01037,NR-EFF-01037,Quiet-Drive Vacuum Gripper XN-669,End Effectors,Vacuum Gripper,378842,9613,W-05,false,2024-10-19T11:49:37Z,2025-05-24T16:12:18Z
P-01038,NR-FRM-01038,Sealed Base Plate YA-706,Frames and Structure,Base Plate,23834,26769,W-01,false,2024-05-22T11:29:30Z,2025-01-23T22:54:03Z
P-01039,NR-PWR-01039,Industrial Power Supply Unit ZN-743,Power Systems,Power Supply Unit,155025,795,W-02,true,2021-07-20T05:37:21Z,2022-03-13T18:41:29Z
P-01040,NR-SEN-01040,Precision Thermal Camera Module AA-780,Sensors,Thermal Camera Module,300000,1264,W-02,true,2022-10-28T00:59:45Z,2023-07-13T03:25:10Z
P-01041,NR-ACT-01041,Modular Rotary Actuator BN-817,Actuators,Rotary Actuator,450000,13192,W-04,true,2021-03-08T14:29:36Z,2021-07-07T17:29:02Z
P-01042,NR-CBL-01042,High-Torque Servo Cable CA-854,Cabling and Connectors,Servo Cable,8780,1092,W-02,true,2024-09-26T13:24:49Z,2025-03-25T19:52:36Z
P-01043,NR-CTL-01043,Heavy-Duty Edge Compute Node DN-891,Controllers,Edge Compute Node,606675,5355,W-03,true,2024-09-11T03:28:16Z,2025-05-15T15:48:20Z
P-01044,NR-DRV-01044,Rapid-Cycle Timing Belt EA-928,Drivetrain,Timing Belt,186242,7715,W-02,true,2023-03-22T13:37:33Z,2023-08-28T02:09:46Z
P-01045,NR-EFF-01045,Low-Backlash Welding Torch FN-965,End Effectors,Welding Torch,168724,3755,W-02,true,2022-03-18T00:54:45Z,2022-11-08T14:08:02Z
P-01046,NR-FRM-01046,Compact Gantry Beam GA-102,Frames and Structure,Gantry Beam,35939,47849,W-01,true,2023-08-22T01:52:06Z,2024-09-06T03:51:48Z
P-01047,NR-PWR-01047,Quiet-Drive Motor Driver HN-139,Power Systems,Motor Driver,224657,18000,W-01,true,2024-10-28T08:15:23Z,2025-10-05T22:16:55Z
P-01048,NR-SEN-01048,Sealed LIDAR Unit IA-176,Sensors,LIDAR Unit,142377,1052,W-07,true,2021-01-10T21:19:07Z,2021-04-21T15:47:00Z
P-01049,NR-ACT-01049,Industrial Stepper Motor JN-213,Actuators,Stepper Motor,145148,16039,W-06,true,2022-03-24T06:11:04Z,2022-09-02T17:02:17Z
P-01050,NR-CBL-01050,Precision EtherCAT Cable KA-250,Cabling and Connectors,EtherCAT Cable,8976,1887,W-02,true,2021-09-26T13:12:23Z,2021-12-17T18:36:07Z
P-01051,NR-CTL-01051,Modular IO Expansion Board LN-287,Controllers,IO Expansion Board,450940,3240,W-03,true,2023-08-01T06:54:47Z,2023-11-20T12:35:22Z
P-01052,NR-DRV-01052,High-Torque Ball Screw MA-324,Drivetrain,Ball Screw,267528,3846,W-01,true,2021-04-02T15:06:04Z,2022-01-20T13:48:16Z
P-01053,NR-EFF-01053,Heavy-Duty Tool Changer NN-361,End Effectors,Tool Changer,236263,150,W-03,true,2023-01-31T11:17:38Z,2023-06-04T20:43:16Z
P-01054,NR-FRM-01054,Rapid-Cycle Mounting Bracket OA-398,Frames and Structure,Mounting Bracket,48056,48335,W-08,true,2021-09-14T09:51:02Z,2022-09-15T18:14:38Z
P-01055,NR-PWR-01055,Low-Backlash DC-DC Converter PN-435,Power Systems,DC-DC Converter,48546,13049,W-05,true,2021-10-08T15:41:12Z,2022-07-07T13:47:40Z
P-01056,NR-SEN-01056,Compact Force-Torque Sensor QA-472,Sensors,Force-Torque Sensor,90286,1857,W-06,true,2022-02-17T15:24:57Z,2023-02-28T10:43:23Z
P-01057,NR-ACT-01057,Quiet-Drive Servo Motor RN-509,Actuators,Servo Motor,274004,13557,W-04,true,2023-08-19T23:30:32Z,2023-10-29T01:35:37Z
P-01058,NR-CBL-01058,Sealed Cable Chain SA-546,Cabling and Connectors,Cable Chain,1312,1886,W-06,true,2023-10-19T16:00:28Z,2024-04-23T22:13:53Z
P-01059,NR-CTL-01059,Industrial Motion Controller TN-583,Controllers,Motion Controller,434523,2496,W-04,true,2021-07-07T20:35:18Z,2022-07-06T23:08:26Z
P-01060,NR-DRV-01060,Precision Harmonic Reducer UA-620,Drivetrain,Harmonic Reducer,220865,11225,W-08,true,2024-05-07T21:22:39Z,2024-10-23T15:34:56Z
P-01061,NR-EFF-01061,Modular Parallel Gripper VN-657,End Effectors,Parallel Gripper,414727,4131,W-02,false,2024-12-09T15:01:51Z,2025-01-01T08:35:56Z
P-01062,NR-FRM-01062,High-Torque Aluminum Extrusion WA-694,Frames and Structure,Aluminum Extrusion,35496,38385,W-06,true,2024-10-01T10:53:27Z,2025-02-11T10:09:06Z
P-01063,NR-PWR-01063,Heavy-Duty Battery Pack XN-731,Power Systems,Battery Pack,223119,7097,W-03,true,2023-06-29T00:58:12Z,2023-08-26T13:50:08Z
P-01064,NR-SEN-01064,Rapid-Cycle Proximity Sensor YA-768,Sensors,Proximity Sensor,119927,1270,W-03,true,2021-09-16T17:56:58Z,2022-05-27T06:17:58Z
P-01065,NR-ACT-01065,Low-Backlash Linear Actuator ZN-805,Actuators,Linear Actuator,135848,4296,W-07,true,2024-08-22T06:46:12Z,2025-01-27T02:26:27Z
P-01066,NR-CBL-01066,Compact M12 Connector AA-842,Cabling and Connectors,M12 Connector,3931,4000,W-03,true,2023-01-30T19:05:23Z,2024-01-25T10:32:48Z
P-01067,NR-CTL-01067,Quiet-Drive PLC Module BN-879,Controllers,PLC Module,425889,300,W-05,true,2022-09-03T15:09:06Z,2023-04-16T18:12:46Z
P-01068,NR-DRV-01068,Sealed Planetary Gearbox CA-916,Drivetrain,Planetary Gearbox,178307,8290,W-02,true,2022-01-30T09:56:17Z,2023-02-21T07:31:08Z
P-01069,NR-EFF-01069,Industrial Vacuum Gripper DN-953,End Effectors,Vacuum Gripper,104287,3012,W-02,true,2023-07-27T16:06:56Z,2024-07-02T11:51:57Z
P-01070,NR-FRM-01070,Precision Base Plate EA-990,Frames and Structure,Base Plate,66367,30576,W-02,true,2021-03-28T02:51:38Z,2021-12-10T07:11:35Z
P-01071,NR-PWR-01071,Modular Power Supply Unit FN-127,Power Systems,Power Supply Unit,130405,18000,W-05,true,2024-11-15T15:59:43Z,2025-12-07T05:48:45Z
P-01072,NR-SEN-01072,High-Torque Rotary Encoder GA-164,Sensors,Rotary Encoder,144115,1170,W-06,true,2023-05-18T07:23:21Z,2023-11-23T01:44:40Z
